Magnetoreception_Candidate,PDB_ID,clash_penalty,gpr_pred,hfcc_primary_mhz,hfcc_secondary_mhz,hfcc_tertiary_mhz,homo_lumo_gap,magnetic_sensitivity_index,mutation_list,n10_spin_density,n5_spin_density,pdb_id,plddt_mean,pred_final,quantum_polarizability,scs,st_gap,triad_score,true_Em
False,,,-190.1802506328521,,,,0.004281269894299,3.075864155686327e-26,,1.3219387504003958e-31,7.689528195340777e-27,1NDH,,-190.1802506328521,0.1657458563535911,,0.004281269894299,,-258.0
False,,,-178.54431752552532,,,,0.0068560309300402,3.999999999999999,,0.4999999999999996,0.5,1NG3,,-178.54431752552532,0.0,,0.0068560309300402,,-298.1
False,,,-178.54431752552532,,,,0.0068560309300402,3.999999999999999,,0.4999999999999996,0.5,1NG4,,-178.54431752552532,0.0,,0.0068560309300402,,-359.0
False,,,-160.5721006781605,,,,,,,,,1NHP,,-162.5576160826125,,,,,-197.0
False,,,-209.0874395277022,,,,,,,,,1NHQ,,-212.3524751249264,,,,,-219.0
False,,,-229.9284385586964,,,,,,,,,1NHR,,-229.9284385586964,,,,,-235.0
False,,,-233.3729406833268,,,,0.0042477037033141,4.740785548651407e-26,,5.959664604947141e-32,1.1851904274982468e-26,1NPX,,-233.3729406833268,0.1648351648351648,,0.0042477037033141,,-312.0
False,,,-134.9089665978878,,,,0.0256353168886901,3.489585729946319e-29,,8.713383073809339e-30,1.0581251056457868e-32,1O97,,-137.04946611330453,0.4639175257731959,,0.0256353168886901,,-0.5
False,,,-311.12911214381853,,,,,,,,,1OBO,,-310.0846650109056,,,,,-339.0
False,,,-269.6802881858997,,,,0.0071216295867673,4.000000000000001,,0.5000000000000001,0.5000000000000001,1OBV,,-269.6802881858997,0.0,,0.0071216295867673,,-311.0
False,,,-139.4406263806876,,,,0.0416512192069638,1.981297326479142e-31,,3.0252976887213486e-32,1.9279456274765062e-32,1POW,,-139.4406263806876,0.7142857142857143,,0.0416512192069638,,-62.0
False,,,-325.8918252472158,,,,,,,,,1QGZ,,-325.8918252472158,,,,,-302.0
False,,,-325.8918252472158,,,,,,,,,1QH0,,-325.8918252472158,,,,,-317.0
False,,,-122.2241437578751,,,,,,,,,1QLT,,-122.2241437578751,,,,,-65.0
False,,,-122.2241437578751,,,,,,,,,1QLU,,-122.2241437578751,,,,,-90.5
False,,,-186.4289967509887,,,,,,,,,1QO8,,-186.4289967509887,,,,,-152.0
False,,,-325.8918252472158,,,,0.0170990680282561,7.613725932500981e-27,,1.9034013426632078e-27,3.0140462037665476e-32,1QUE,,-325.8918252472158,0.335195530726257,,0.0170990680282561,,-370.5
False,,,-325.8918252472158,,,,,,,,,1QUF,,-325.8918252472158,,,,,-325.0
False,,,-134.71113398487813,,,,0.0281996339241281,1.5998174829230444e-30,,3.212050498507904e-32,3.678338657456821e-31,1SIQ,,-134.71113398487813,0.5113636363636364,,0.0281996339241281,,-90.0
False,,,-134.71113398487813,,,,0.0281996339241281,1.5998174829230444e-30,,3.212050498507904e-32,3.678338657456821e-31,1SIQ,,-134.71113398487813,0.5113636363636364,,0.0281996339241281,,-132.0
False,,,-134.71113398487813,,,,0.0281996339241281,1.5998174829230444e-30,,3.212050498507904e-32,3.678338657456821e-31,1SIQ,,-134.71113398487813,0.5113636363636364,,0.0281996339241281,,-156.0
False,,,-190.1802506328521,,,,0.004281269894299,3.075864155686327e-26,,1.3219387504003958e-31,7.689528195340777e-27,1UMK,,-190.1802506328521,0.1657458563535911,,0.004281269894299,,-2.0
False,,,-122.2241437578751,,,,0.019293028586879,1.4527552949552912e-30,,8.515512777589619e-32,2.7803369596292662e-31,1VAO,,-124.29789053757362,0.335195530726257,,0.019293028586879,,55.0
False,,,-325.8918252472158,,,,0.0170990680282561,7.613725932500981e-27,,1.9034013426632078e-27,3.0140462037665476e-32,1W34,,-325.8918252472158,0.335195530726257,,0.0170990680282561,,-250.0
False,,,-325.8918252472158,,,,0.0170990680282561,7.613725932500981e-27,,1.9034013426632078e-27,3.0140462037665476e-32,1W35,,-325.8918252472158,0.335195530726257,,0.0170990680282561,,-376.0
False,,,-269.3427404475485,,,,0.0041409043666953,1.2033076871284071e-25,,8.468563274139254e-33,3.0082683709646897e-26,1YOB,,-269.3427404475485,0.160427807486631,,0.0041409043666953,,-250.5
False,,,-269.3427404475485,,,,0.0041409043666953,1.2033076871284071e-25,,8.468563274139254e-33,3.0082683709646897e-26,1YOB,,-269.3427404475485,0.160427807486631,,0.0041409043666953,,-329.5
False,,,-167.16542161932946,,,,0.019038732967991,7.373268112830034e-31,,5.8068225926020625e-33,1.785248802281488e-31,2B76,,-167.16542161932946,0.3726708074534161,,0.019038732967991,,-115.0
False,,,-190.1802506328521,,,,0.004281269894299,3.075864155686327e-26,,1.3219387504003958e-31,7.689528195340777e-27,2CND,,-190.1802506328521,0.1657458563535911,,0.004281269894299,,-260.0
False,,,-150.62225062536646,,,,0.0075503042807201,3.9999999999999982,,0.4999999999999995,0.4999999999999999,2DU8,,-150.62225062536646,0.0,,0.0075503042807201,,-100.0
False,,,-150.62225062536646,,,,,,,,,2E48,,-150.62225062536646,,,,,-134.0
False,,,-265.12728082602246,,,,,,,,,2FCR,,-265.12728082602246,,,,,-302.5
False,,,-238.8820128385645,,,,,,,,,2FOX,,-238.8820128385645,,,,,-245.5
False,,,-272.8808914904071,,,,,,,,,2FVX,,-272.8808914904071,,,,,-295.0
False,,,-160.5721006781605,,,,0.0042804217895198,1.4084569624069905e-30,,2.783575219429165e-31,7.375671865883102e-32,2GMJ,,-160.5721006781605,0.1657458563535911,,0.0042804217895198,,11.0
False,,,-173.9620192062945,,,,0.0065598191625411,3.999999999999999,,0.5,0.4999999999999997,2J6X,,-173.9620192062945,0.0,,0.0065598191625411,,-128.0
False,,,-228.23589957924585,,,,,,,,,2OHI,,-228.23589957924585,,,,,-230.0
False,,,-228.23589957924585,,,,,,,,,2OHJ,,-228.23589957924585,,,,,-230.0
False,,,-226.88346767492192,,,,,,,,,2PIA,,-226.88346767492192,,,,,-229.0
False,,,-175.53116961012282,,,,0.0190220460087684,1.080253393603072e-30,,1.7442707641066423e-31,9.563627199010371e-32,2R0M,,-175.53116961012282,0.3726708074534161,,0.0190220460087684,,-131.0
False,,,-311.12911214381853,,,,,,,,,2V5V,,-310.0846650109056,,,,,-337.0
False,,,-325.8918252472158,,,,,,,,,2X3U,,-325.8918252472158,,,,,-356.0
False,,,-134.9089665978878,,,,0.0256353168886901,3.489585729946319e-29,,8.713383073809339e-30,1.0581251056457868e-32,3CLR,,-137.04946611330453,0.4639175257731959,,0.0256353168886901,,-37.0
False,,,-134.9089665978878,,,,,,,,,3CLS,,-134.9089665978878,,,,,-101.0
False,,,-134.9089665978878,,,,,,,,,3CLT,,-134.9089665978878,,,,,-129.0
False,,,-161.90776150830487,,,,,,,,,3CNJ,,-161.90776150830487,,,,,-153.0
False,,,-124.31679533782192,,,,,,,,,3GIY,,-124.31679533782192,,,,,-118.0
False,,,-161.90776150830487,,,,0.0157868913493364,2.8630724426150604e-27,,7.156473450056587e-28,1.2076564810635059e-31,3GYI,,-161.90776150830487,0.3092783505154639,,0.0157868913493364,,-211.0
False,,,-161.90776150830487,,,,0.0157868913493364,2.8630724426150604e-27,,7.156473450056587e-28,1.2076564810635059e-31,3GYI,,-161.90776150830487,0.3092783505154639,,0.0157868913493364,,-82.0
False,,,-161.90776150830487,,,,0.0157868913493364,2.8630724426150604e-27,,7.156473450056587e-28,1.2076564810635059e-31,3GYJ,,-161.90776150830487,0.3092783505154639,,0.0157868913493364,,-216.0
False,,,-161.90776150830487,,,,0.0157868913493364,2.8630724426150604e-27,,7.156473450056587e-28,1.2076564810635059e-31,3GYJ,,-161.90776150830487,0.3092783505154639,,0.0157868913493364,,-103.0
False,,,-198.8706200545805,,,,,,,,,3KAQ,,-202.2083269229973,,,,,-213.5
False,,,-248.0383265797529,,,,,,,,,3NLL,,-248.0383265797529,,,,,-258.0
False,,,-325.8918252472158,,,,0.0170990680282561,7.613725932500981e-27,,1.9034013426632078e-27,3.0140462037665476e-32,3QFS,,-325.8918252472158,0.335195530726257,,0.0170990680282561,,-354.5
False,,,-325.8918252472158,,,,0.0170990680282561,7.613725932500981e-27,,1.9034013426632078e-27,3.0140462037665476e-32,3QFS,,-325.8918252472158,0.335195530726257,,0.0170990680282561,,-399.5
False,,,-325.8918252472158,,,,0.0170990680282561,7.613725932500981e-27,,1.9034013426632078e-27,3.0140462037665476e-32,3QFS,,-325.8918252472158,0.335195530726257,,0.0170990680282561,,-332.5
False,,,-325.8918252472158,,,,0.0170990680282561,7.613725932500981e-27,,1.9034013426632078e-27,3.0140462037665476e-32,3QFS,,-325.8918252472158,0.335195530726257,,0.0170990680282561,,-375.5
False,,,-188.07795385293167,,,,,,,,,3QJ4,,-188.07795385293167,,,,,-155.0
False,,,-182.03116896399217,,,,0.0173122980069463,3.810209803593624e-27,,2.6834528667207208e-28,6.842071642263337e-28,3W2G,,-182.03116896399217,0.3389830508474575,,0.0173122980069463,,-117.5
False,,,-190.1802506328521,,,,,,,,,3W2I,,-192.46488619154923,,,,,-194.0
False,,,-182.03116896399217,,,,,,,,,3W5H,,-182.03116896399217,,,,,-160.0
False,,,-325.8918252472158,,,,,,,,,3ZBT,,-325.8918252472158,,,,,-364.0
False,,,-294.2437327017124,,,,0.0047047716619765,2.412638930136184e-25,,2.444300603715828e-26,3.587296721624632e-26,3ZBU,,-294.2437327017124,0.1829268292682927,,0.0047047716619765,,-358.0
False,,,-296.8827142755915,,,,0.004577893876255,2.9729650508778925e-25,,7.432404575952439e-26,8.051242292960974e-32,4BPR,,-296.8827142755915,0.1785714285714285,,0.004577893876255,,-363.0
False,,,-325.8918252472158,,,,,,,,,4DQL,,-325.8918252472158,,,,,-332.0
False,,,-271.2514972380868,,,,0.0043947018935575,3.540871136251844e-26,,8.852089047870307e-27,8.87927593037641e-32,4JDR,,-271.2514972380868,0.1714285714285714,,0.0043947018935575,,-314.0
False,,,-115.81041246718108,,,,0.0356320570212108,7.4416203030499696e-31,,1.45453208109172e-31,4.0587299467077236e-32,4MJW,,-115.56118202716964,0.8875739644970415,,0.0356320570212108,,73.0
False,,,-248.0383265797529,,,,,,,,,4NLL,,-248.0383265797529,,,,,-259.0
False,,,-255.88145251146284,,,,,,,,,4NUL,,-255.88145251146284,,,,,-295.0
False,,,-224.11482315151108,,,,,,,,,4TTB,,-224.11482315151108,,,,,-233.0
False,,,-229.5511815654297,,,,0.0044128350977354,1.985640092268956e-31,,4.013529911496378e-32,9.505703191760114e-33,5K9B,,-229.5511815654297,0.1714285714285714,,0.0044128350977354,,-270.0
False,,,-229.5511815654297,,,,0.0044128350977354,1.985640092268956e-31,,4.013529911496378e-32,9.505703191760114e-33,5K9B,,-229.5511815654297,0.1714285714285714,,0.0044128350977354,,-375.0
False,,,-229.5511815654297,,,,0.0044128350977354,1.985640092268956e-31,,4.013529911496378e-32,9.505703191760114e-33,5K9B,,-229.5511815654297,0.1714285714285714,,0.0044128350977354,,-325.5
False,,,-255.88145251146284,,,,,,,,,5NLL,,-255.88145251146284,,,,,-245.5
False,,,-272.8808914904071,,,,,,,,,5NUL,,-272.8808914904071,,,,,-295.0
False,,,-238.8820128385645,,,,,,,,,5ULL,,-238.8820128385645,,,,,-245.5
False,,,-224.11482315151108,,,,,,,,,5YAK,,-224.11482315151108,,,,,-215.0
False,,,-224.36666666666665,,,,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,,-224.36666666666665,0.0,,0.0065027983850703,,-224.36666666666665
False,,,-224.36666666666665,,,,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,,-224.36666666666665,0.0,,0.0065027983850703,,-224.36666666666665
False,,,-224.36666666666665,,,,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,,-224.36666666666665,0.0,,0.0065027983850703,,-224.36666666666665
False,,,-224.36666666666665,,,,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,,-224.36666666666665,0.0,,0.0065027983850703,,-224.36666666666665
,,,-224.36666666666665,,,,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,,-224.36666666666665,0.0,,0.0065027983850703,,-224.36666666666665
,,100.0,-224.36666666666665,,,,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,FAD_BASELINE,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,FAD_BASELINE,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,4EET,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,4EET,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,4EET_WT,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,4EET,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,FAD_BASELINE_WT,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,4EET_WT,100.0,-224.36666666666665,160.00000000000003,120.00000000000006,80.00000000000003,0.0065027983850703,4.000000000000002,,0.5000000000000002,0.5000000000000001,4EET,75.0,-224.36666666666665,0.0,60.0,0.0065027983850703,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000004,80.00000000000001,0.007878482248309,4.000000000000001,A426C,0.5000000000000001,0.5000000000000001,FAD_BASELINE_A426C,75.0,-224.36666666666665,0.0,60.0,0.007878482248309,0.0,-224.36666666666665
,4EET_A426C,100.0,-224.36666666666665,160.00000000000003,120.00000000000004,80.00000000000001,0.007878482248309,4.000000000000001,A426C,0.5000000000000001,0.5000000000000001,4EET,75.0,-224.36666666666665,0.0,60.0,0.007878482248309,0.0,-224.36666666666665
,,100.0,-224.36666666666665,160.00000000000003,120.00000000000004,80.00000000000001,0.007878482248309,4.000000000000001,A426C,0.5000000000000001,0.5000000000000001,FAD_BASELINE_A426C,75.0,-224.36666666666665,0.0,60.0,0.007878482248309,0.0,-224.36666666666665
,4EET_A426C,100.0,-224.36666666666665,160.00000000000003,120.00000000000004,80.00000000000001,0.007878482248309,4.000000000000001,A426C,0.5000000000000001,0.5000000000000001,4EET,75.0,-224.36666666666665,0.0,60.0,0.007878482248309,0.0,-224.36666666666665
